full_code	short_code	description	type	n	n_cases	n_controls	source	main_source	file_name	file_sha1	box_share_url	wget_command
22601_31213292-Job_coding_architectural_technologisttechnicianassistant_town_planning_technician_planning_enforcement_officer	22601_31213292	Job coding: architectural technologist/technician/assistant, town planning technician, planning enforcement officer (22601_31213292)	binary	89866	176	89690	UK Biobank	Rapid GWAS Project	smultixcan_22601_31213292_ccn30.tsv.gz	987e271c5c135cb43acb6094e1f1c0d5c46fb84d	https://uchicago.box.com/shared/static/avlir6zpccbckmqw4g40j4frolsxhny1.gz	wget https://uchicago.box.com/shared/static/avlir6zpccbckmqw4g40j4frolsxhny1.gz -O smultixcan_22601_31213292_ccn30.tsv.gz
22601_31223293-Job_coding_draughtsperson_cartographer_designerdetailerdraughtsperson_drawing_office_checker_engineering_draughtsperson	22601_31223293	Job coding: draughtsperson, cartographer, designer-detailer/draughtsperson, drawing office checker, engineering draughtsperson (22601_31223293)	binary	89866	283	89583	UK Biobank	Rapid GWAS Project	smultixcan_22601_31223293_ccn30.tsv.gz	2be9f8fc8ec73a4099846dc99948ce270bd4f140	https://uchicago.box.com/shared/static/azymn22zbdzmykag39r8mn10ezijv5v8.gz	wget https://uchicago.box.com/shared/static/azymn22zbdzmykag39r8mn10ezijv5v8.gz -O smultixcan_22601_31223293_ccn30.tsv.gz
22601_31313060-Job_coding_it_operations_technician_computer_operator_or_technician_database_manager_network_or_web_technician_web_master_systems_administrator_or_officer	22601_31313060	Job coding: it operations technician, computer operator or technician, database manager, network or web technician, web master, systems administrator or officer (22601_31313060)	binary	89866	1071	88795	UK Biobank	Rapid GWAS Project	smultixcan_22601_31313060_ccn30.tsv.gz	efce471b6a64b5fafdebbcd746e7cc4f1a971f9d	https://uchicago.box.com/shared/static/elo7vt1fc1b0jd7rsuxzsyilhof528ca.gz	wget https://uchicago.box.com/shared/static/elo7vt1fc1b0jd7rsuxzsyilhof528ca.gz -O smultixcan_22601_31313060_ccn30.tsv.gz
22601_31323061-Job_coding_it_user_support_technician_help_desk_or_helpline_operator_computing_support_technician_computing_systems_support_officer	22601_31323061	Job coding: it user support technician, help desk or helpline operator (computing), support technician (computing), systems support officer (22601_31323061)	binary	89866	692	89174	UK Biobank	Rapid GWAS Project	smultixcan_22601_31323061_ccn30.tsv.gz	6cb55ca85a891fcd757a0c8f0ed3e3672e86cb40	https://uchicago.box.com/shared/static/ukdwdk559l4ld7as5pmzjyisdiu7wh4f.gz	wget https://uchicago.box.com/shared/static/ukdwdk559l4ld7as5pmzjyisdiu7wh4f.gz -O smultixcan_22601_31323061_ccn30.tsv.gz
22601_32113072-Job_coding_nurse_of_any_kind_at_any_level	22601_32113072	Job coding: nurse (of any kind, at any level) (22601_32113072)	binary	89866	4860	85006	UK Biobank	Rapid GWAS Project	smultixcan_22601_32113072_ccn30.tsv.gz	b6b7402d7a96a30a395f83459a05535b3169ae07	https://uchicago.box.com/shared/static/4bg1iocwuaec8vfaxx5jb7ap5f91gxrs.gz	wget https://uchicago.box.com/shared/static/4bg1iocwuaec8vfaxx5jb7ap5f91gxrs.gz -O smultixcan_22601_32113072_ccn30.tsv.gz
22601_32113077-Job_coding_health_visitor	22601_32113077	Job coding: health visitor (22601_32113077)	binary	89866	405	89461	UK Biobank	Rapid GWAS Project	smultixcan_22601_32113077_ccn30.tsv.gz	14aedf66fc28cec2ce05a8c612bbbc6210effabe	https://uchicago.box.com/shared/static/wwzpftrqhp7dgnz1qow2x24ib8jmx9ic.gz	wget https://uchicago.box.com/shared/static/wwzpftrqhp7dgnz1qow2x24ib8jmx9ic.gz -O smultixcan_22601_32113077_ccn30.tsv.gz
22601_32123074-Job_coding_midwife	22601_32123074	Job coding: midwife (22601_32123074)	binary	89866	716	89150	UK Biobank	Rapid GWAS Project	smultixcan_22601_32123074_ccn30.tsv.gz	fcfbdf68cb60250f4dcb6e96044838f4958f438a	https://uchicago.box.com/shared/static/ms2bprsxdy5cr4bw6h7e7ilwwjju6m6h.gz	wget https://uchicago.box.com/shared/static/ms2bprsxdy5cr4bw6h7e7ilwwjju6m6h.gz -O smultixcan_22601_32123074_ccn30.tsv.gz
22601_32143084-Job_coding_medical_radiographer_xray_operator_sonographer	22601_32143084	Job coding: medical radiographer, x-ray operator, sonographer (22601_32143084)	binary	89866	140	89726	UK Biobank	Rapid GWAS Project	smultixcan_22601_32143084_ccn30.tsv.gz	f01e11c4086c26c94875c8f5f23c96b443a96b8c	https://uchicago.box.com/shared/static/mxmpzeu5n3glcjsf3yqj5n0almnekzfq.gz	wget https://uchicago.box.com/shared/static/mxmpzeu5n3glcjsf3yqj5n0almnekzfq.gz -O smultixcan_22601_32143084_ccn30.tsv.gz
22601_32153081-Job_coding_chiropodist_podiatrist	22601_32153081	Job coding: chiropodist, podiatrist (22601_32153081)	binary	89866	131	89735	UK Biobank	Rapid GWAS Project	smultixcan_22601_32153081_ccn30.tsv.gz	45ed564151f06f28a4f7c8e9ddbc8292a873c56c	https://uchicago.box.com/shared/static/cgbt7f6j3fmwr5cz3ep9io6o5ftdz307.gz	wget https://uchicago.box.com/shared/static/cgbt7f6j3fmwr5cz3ep9io6o5ftdz307.gz -O smultixcan_22601_32153081_ccn30.tsv.gz
22601_32173088-Job_coding_pharmaceutical_dispenser_pharmacy_technician	22601_32173088	Job coding: pharmaceutical dispenser, pharmacy technician (22601_32173088)	binary	89866	168	89698	UK Biobank	Rapid GWAS Project	smultixcan_22601_32173088_ccn30.tsv.gz	4143cf7ae868816094f5d483ac41c8faaf0e6cd8	https://uchicago.box.com/shared/static/9fs5hcj2yaxsuaubktnbw97fqgurd3ft.gz	wget https://uchicago.box.com/shared/static/9fs5hcj2yaxsuaubktnbw97fqgurd3ft.gz -O smultixcan_22601_32173088_ccn30.tsv.gz
22601_32183085-Job_coding_medical_technician_audiologist_cardiographer_prosthesist_ecg_technician_eeg_technician	22601_32183085	Job coding: medical technician, audiologist, cardiographer, prosthesist, ecg technician, eeg technician (22601_32183085)	binary	89866	287	89579	UK Biobank	Rapid GWAS Project	smultixcan_22601_32183085_ccn30.tsv.gz	d01482d84305801eb0b615752800b0760651a41f	https://uchicago.box.com/shared/static/4kpllm2pnqh3h3ttbr71dampgdr8rwjm.gz	wget https://uchicago.box.com/shared/static/4kpllm2pnqh3h3ttbr71dampgdr8rwjm.gz -O smultixcan_22601_32183085_ccn30.tsv.gz
22601_32213078-Job_coding_physiotherapist	22601_32213078	Job coding: physiotherapist (22601_32213078)	binary	89866	474	89392	UK Biobank	Rapid GWAS Project	smultixcan_22601_32213078_ccn30.tsv.gz	d38513b15341050e74fe0a1b1e71dfa28070e5bf	https://uchicago.box.com/shared/static/nsmlnhbshfbpd3ywlxuhb48f597nkjas.gz	wget https://uchicago.box.com/shared/static/nsmlnhbshfbpd3ywlxuhb48f597nkjas.gz -O smultixcan_22601_32213078_ccn30.tsv.gz
22601_32223079-Job_coding_occupational_therapist	22601_32223079	Job coding: occupational therapist (22601_32223079)	binary	89866	294	89572	UK Biobank	Rapid GWAS Project	smultixcan_22601_32223079_ccn30.tsv.gz	4f5c8a7a3f49062f372a6d48bba0b7f76c1d0c45	https://uchicago.box.com/shared/static/1rtfe3dwir3kip5e7j4vqxneyhsk3f9t.gz	wget https://uchicago.box.com/shared/static/1rtfe3dwir3kip5e7j4vqxneyhsk3f9t.gz -O smultixcan_22601_32223079_ccn30.tsv.gz
22601_32233080-Job_coding_speech_and_language_therapist	22601_32233080	Job coding: speech and language therapist (22601_32233080)	binary	89866	151	89715	UK Biobank	Rapid GWAS Project	smultixcan_22601_32233080_ccn30.tsv.gz	5d5c313fa37cc4101d48991d1aee353097fa1526	https://uchicago.box.com/shared/static/pnhyedr6vjk602ioq3n2ot0ob2kw2vvx.gz	wget https://uchicago.box.com/shared/static/pnhyedr6vjk602ioq3n2ot0ob2kw2vvx.gz -O smultixcan_22601_32233080_ccn30.tsv.gz
22601_32293082-Job_coding_other_therapist_including_acupuncturist_aromatherapist_dietician_herbalist_homeopath_hypnotherapist_masseur_orthoptist_osteopath_psychotherapist	22601_32293082	Job coding: other therapist including acupuncturist, aromatherapist, dietician, herbalist, homeopath, hypnotherapist, masseur, orthoptist, osteopath, psychotherapist (22601_32293082)	binary	89866	842	89024	UK Biobank	Rapid GWAS Project	smultixcan_22601_32293082_ccn30.tsv.gz	740835e94c9244e86fbd237d454c5071eb7a2491	https://uchicago.box.com/shared/static/5ri4y7xskmwtwfurfmqj46cxx560luz9.gz	wget https://uchicago.box.com/shared/static/5ri4y7xskmwtwfurfmqj46cxx560luz9.gz -O smultixcan_22601_32293082_ccn30.tsv.gz
22601_32313110-Job_coding_community_worker_day_centre_officer_youth_leader_youth_worker_parish_worker_bail_support_officer	22601_32313110	Job coding: community worker, day centre officer, youth leader, youth worker, parish worker, bail support officer (22601_32313110)	binary	89866	1039	88827	UK Biobank	Rapid GWAS Project	smultixcan_22601_32313110_ccn30.tsv.gz	90585312ff38c311bfacdcf83bb67c4b12fdf345	https://uchicago.box.com/shared/static/fsxmpqrk7eoy364ul1uy9hpmafs3zovt.gz	wget https://uchicago.box.com/shared/static/fsxmpqrk7eoy364ul1uy9hpmafs3zovt.gz -O smultixcan_22601_32313110_ccn30.tsv.gz
22601_32323111-Job_coding_housing_officer_welfare_officer_refugerescue_worker_probation_assistant_nspcc_inspector_day_centre_supervisor	22601_32323111	Job coding: housing officer, welfare officer, refuge/rescue worker, probation assistant, nspcc inspector, day centre supervisor (22601_32323111)	binary	89866	262	89604	UK Biobank	Rapid GWAS Project	smultixcan_22601_32323111_ccn30.tsv.gz	8d3b6fe5036c6bd978f9a83c413aeab00de023de	https://uchicago.box.com/shared/static/smkjplfkurusmhvzoqrniopfulgouys8.gz	wget https://uchicago.box.com/shared/static/smkjplfkurusmhvzoqrniopfulgouys8.gz -O smultixcan_22601_32323111_ccn30.tsv.gz
22601_32323112-Job_coding_benefits_advisor_citizens_advice_bureau_adviser_debt_counsellor	22601_32323112	Job coding: benefits advisor, citizens advice bureau adviser, debt counsellor (22601_32323112)	binary	89866	112	89754	UK Biobank	Rapid GWAS Project	smultixcan_22601_32323112_ccn30.tsv.gz	99cdee6d8c2d6d712405b6320daaa61f2541fef5	https://uchicago.box.com/shared/static/j0pqpprkbsd6xmtlobenr47fh0dqbtpd.gz	wget https://uchicago.box.com/shared/static/j0pqpprkbsd6xmtlobenr47fh0dqbtpd.gz -O smultixcan_22601_32323112_ccn30.tsv.gz
22601_32323410-Job_coding_schoolstudent_counsellor_school_attendance_officer	22601_32323410	Job coding: school/student counsellor, school attendance officer (22601_32323410)	binary	89866	109	89757	UK Biobank	Rapid GWAS Project	smultixcan_22601_32323410_ccn30.tsv.gz	251e830aafa2dba5fef9c1edbf7b4537e7bfd581	https://uchicago.box.com/shared/static/ap8s90qpne4fkpv29pr7z3m77nywovws.gz	wget https://uchicago.box.com/shared/static/ap8s90qpne4fkpv29pr7z3m77nywovws.gz -O smultixcan_22601_32323410_ccn30.tsv.gz
22601_33113434-Job_coding_noncommissioned_officers_or_other_rank_of_armed_forces	22601_33113434	Job coding: non-commissioned officers or other rank of armed forces (22601_33113434)	binary	89866	2003	87863	UK Biobank	Rapid GWAS Project	smultixcan_22601_33113434_ccn30.tsv.gz	70dab5249f7672dc529da9aedc30621005e709c5	https://uchicago.box.com/shared/static/cfzhguupukywwz2f2931vtc1mn249teg.gz	wget https://uchicago.box.com/shared/static/cfzhguupukywwz2f2931vtc1mn249teg.gz -O smultixcan_22601_33113434_ccn30.tsv.gz
22601_33123442-Job_coding_police_officer_sergeant_or_below	22601_33123442	Job coding: police officer (sergeant or below) (22601_33123442)	binary	89866	1142	88724	UK Biobank	Rapid GWAS Project	smultixcan_22601_33123442_ccn30.tsv.gz	8a2645d584f1809885127796837ed8f3da90fe56	https://uchicago.box.com/shared/static/omc4oifyk0ee019wie6ju8s3xfk1u2pl.gz	wget https://uchicago.box.com/shared/static/omc4oifyk0ee019wie6ju8s3xfk1u2pl.gz -O smultixcan_22601_33123442_ccn30.tsv.gz
22601_33133440-Job_coding_fire_service_officer_leading_fire_officer_and_below	22601_33133440	Job coding: fire service officer (leading fire officer and below) (22601_33133440)	binary	89866	188	89678	UK Biobank	Rapid GWAS Project	smultixcan_22601_33133440_ccn30.tsv.gz	c324133afad1759ff528ac584e474737d9eb5ae2	https://uchicago.box.com/shared/static/70oazy9u6ls0qkhulz95hopwq749q5pq.gz	wget https://uchicago.box.com/shared/static/70oazy9u6ls0qkhulz95hopwq749q5pq.gz -O smultixcan_22601_33133440_ccn30.tsv.gz
22601_33143448-Job_coding_prison_service_officer_below_principal_officer_prison_warder	22601_33143448	Job coding: prison service officer (below principal officer), prison warder (22601_33143448)	binary	89866	106	89760	UK Biobank	Rapid GWAS Project	smultixcan_22601_33143448_ccn30.tsv.gz	835373000bfad2739822d2781159150b168c4bb5	https://uchicago.box.com/shared/static/gl3iqovupa4hto179kxb3levzq5fd3mw.gz	wget https://uchicago.box.com/shared/static/gl3iqovupa4hto179kxb3levzq5fd3mw.gz -O smultixcan_22601_33143448_ccn30.tsv.gz
22601_34123157-Job_coding_author_writer_biographer_book_editor_novelist_dramatist_playwright_poet	22601_34123157	Job coding: author, writer, biographer, book editor, novelist, dramatist, playwright, poet (22601_34123157)	binary	89866	277	89589	UK Biobank	Rapid GWAS Project	smultixcan_22601_34123157_ccn30.tsv.gz	41a9a1bac8b90203b3f20205d1e4ec897077748f	https://uchicago.box.com/shared/static/gpukcwaxlya6k5mcgyiq8dehb0c9u8dr.gz	wget https://uchicago.box.com/shared/static/gpukcwaxlya6k5mcgyiq8dehb0c9u8dr.gz -O smultixcan_22601_34123157_ccn30.tsv.gz
22601_34133166-Job_coding_actor_chorister_or_singer	22601_34133166	Job coding: actor, chorister or singer (22601_34133166)	binary	89866	153	89713	UK Biobank	Rapid GWAS Project	smultixcan_22601_34133166_ccn30.tsv.gz	b99afa94fadd9c76f118fbf47be0b89b4b747cb6	https://uchicago.box.com/shared/static/f90xsaqx5vydi8k4l3xn73e4g7l0v2bx.gz	wget https://uchicago.box.com/shared/static/f90xsaqx5vydi8k4l3xn73e4g7l0v2bx.gz -O smultixcan_22601_34133166_ccn30.tsv.gz
22601_34153170-Job_coding_musician_bandsman_instrumentalist_bellringer_composer_conductor_song_writer	22601_34153170	Job coding: musician, bandsman, instrumentalist, bellringer; composer, conductor; song writer (22601_34153170)	binary	89866	160	89706	UK Biobank	Rapid GWAS Project	smultixcan_22601_34153170_ccn30.tsv.gz	4c51720258bf8a726d12a30dff944e155b7ad8f2	https://uchicago.box.com/shared/static/bhqx0ucv4ri092yze1p04qpv9lhiuwu5.gz	wget https://uchicago.box.com/shared/static/bhqx0ucv4ri092yze1p04qpv9lhiuwu5.gz -O smultixcan_22601_34153170_ccn30.tsv.gz
22601_34163176-Job_coding_arts_officer_producer_director_entertainmentartiststheatrical_agent_studio_manager_prompter	22601_34163176	Job coding: arts officer, producer, director; entertainment/artists'/theatrical agent; studio manager, prompter (22601_34163176)	binary	89866	257	89609	UK Biobank	Rapid GWAS Project	smultixcan_22601_34163176_ccn30.tsv.gz	9f6be6413003defccc0ba06ba63ad537a827b591	https://uchicago.box.com/shared/static/rknnl6ugxlvf0b4oe3qwohki486keeqr.gz	wget https://uchicago.box.com/shared/static/rknnl6ugxlvf0b4oe3qwohki486keeqr.gz -O smultixcan_22601_34163176_ccn30.tsv.gz
22601_34213150-Job_coding_graphic_designer_commercial_artist_desktop_publishing_artist_illuminator	22601_34213150	Job coding: graphic designer, commercial artist, desktop publishing artist, illuminator (22601_34213150)	binary	89866	310	89556	UK Biobank	Rapid GWAS Project	smultixcan_22601_34213150_ccn30.tsv.gz	06a4ce5b1a630352038a4841b169088043ee7a00	https://uchicago.box.com/shared/static/rko2o5r43pojiquz7x7sy8dw0j2vwgwp.gz	wget https://uchicago.box.com/shared/static/rko2o5r43pojiquz7x7sy8dw0j2vwgwp.gz -O smultixcan_22601_34213150_ccn30.tsv.gz
22601_34313159-Job_coding_journalist_reporter_newspaper_correspondent_sports_writer_newspaper_or_magazine_editor	22601_34313159	Job coding: journalist, reporter, newspaper correspondent, sports writer, newspaper or magazine editor (22601_34313159)	binary	89866	496	89370	UK Biobank	Rapid GWAS Project	smultixcan_22601_34313159_ccn30.tsv.gz	dda03028f8993e2ca37320839ee1441338f4ed34	https://uchicago.box.com/shared/static/efszhgy5v215kvwn3579tlis28fn4klb.gz	wget https://uchicago.box.com/shared/static/efszhgy5v215kvwn3579tlis28fn4klb.gz -O smultixcan_22601_34313159_ccn30.tsv.gz
22601_34323160-Job_coding_broadcasting_professional_broadcaster_news_reporter_radio_or_television_journalist_director_or_producer	22601_34323160	Job coding: broadcasting professional, broadcaster, news reporter; radio or television journalist, director or producer (22601_34323160)	binary	89866	390	89476	UK Biobank	Rapid GWAS Project	smultixcan_22601_34323160_ccn30.tsv.gz	c0636528e0bf98f7b419c67cadaba02644870e05	https://uchicago.box.com/shared/static/gj68xo45pz7fasbu3wedewxjowbe3bdo.gz	wget https://uchicago.box.com/shared/static/gj68xo45pz7fasbu3wedewxjowbe3bdo.gz -O smultixcan_22601_34323160_ccn30.tsv.gz
22601_34333162-Job_coding_public_relations_officer_press_officer_information_officer	22601_34333162	Job coding: public relations officer, press officer, information officer (22601_34333162)	binary	89866	120	89746	UK Biobank	Rapid GWAS Project	smultixcan_22601_34333162_ccn30.tsv.gz	af8d2c04fc479a045a04fadb9e056e235bc8aa86	https://uchicago.box.com/shared/static/dyolx8t4j567fch8yqv3mst3dix1jv5i.gz	wget https://uchicago.box.com/shared/static/dyolx8t4j567fch8yqv3mst3dix1jv5i.gz -O smultixcan_22601_34333162_ccn30.tsv.gz
22601_34333239-Job_coding_public_relations_officer_press_officer_information_officer_publicity_assistant	22601_34333239	Job coding: public relations officer, press officer, information officer, publicity assistant (22601_34333239)	binary	89866	393	89473	UK Biobank	Rapid GWAS Project	smultixcan_22601_34333239_ccn30.tsv.gz	ec00f1ea5f58de12bc7244bb99a768c2a9bdbc35	https://uchicago.box.com/shared/static/ux068libvkehcf0egxosh87osy0ee944.gz	wget https://uchicago.box.com/shared/static/ux068libvkehcf0egxosh87osy0ee944.gz -O smultixcan_22601_34333239_ccn30.tsv.gz
22601_34343161-Job_coding_photographer_and_audiovisual_equipment_operator_cameraman_film_technician_sound_or_light_engineer_projectionist	22601_34343161	Job coding: photographer and audio-visual equipment operator, cameraman, film technician, sound or light engineer, projectionist (22601_34343161)	binary	89866	351	89515	UK Biobank	Rapid GWAS Project	smultixcan_22601_34343161_ccn30.tsv.gz	7306803cea7e9ca42621ce9ac6c57d8bae884faf	https://uchicago.box.com/shared/static/gxm6vceben8gf0vfwkd75p5wrjy4ivfc.gz	wget https://uchicago.box.com/shared/static/gxm6vceben8gf0vfwkd75p5wrjy4ivfc.gz -O smultixcan_22601_34343161_ccn30.tsv.gz
22601_34423138-Job_coding_sports_coach_instructor_trainer_or_manager	22601_34423138	Job coding: sports coach, instructor, trainer, or manager (22601_34423138)	binary	89866	232	89634	UK Biobank	Rapid GWAS Project	smultixcan_22601_34423138_ccn30.tsv.gz	418c0fb868e7bfc9ff840267925bb2c44bc8afae	https://uchicago.box.com/shared/static/2epwemsg9uf4gfvwfpdr1tzk498vk8mf.gz	wget https://uchicago.box.com/shared/static/2epwemsg9uf4gfvwfpdr1tzk498vk8mf.gz -O smultixcan_22601_34423138_ccn30.tsv.gz
22601_35122636-Job_coding_aircraft_pilot_flight_engineer_aircraft_navigator_helicopter_pilot	22601_35122636	Job coding: aircraft pilot, flight engineer, aircraft navigator, helicopter pilot (22601_35122636)	binary	89866	104	89762	UK Biobank	Rapid GWAS Project	smultixcan_22601_35122636_ccn30.tsv.gz	c78455bf9935179a1c4d3040a5afbb0586f3ba31	https://uchicago.box.com/shared/static/gkhqfepzugfgw3bks3ivy19012n0sk62.gz	wget https://uchicago.box.com/shared/static/gkhqfepzugfgw3bks3ivy19012n0sk62.gz -O smultixcan_22601_35122636_ccn30.tsv.gz
